,id,country_id,league_id,season,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,home_team_shots,home_team_shots_on_target,home_team_shots_off_target,home_team_shot_accuracy,home_team_possession,away_team_shots,away_team_shots_on_target,away_team_shots_off_target,away_team_shot_accuracy,away_team_possession
22151,7312,4769,4769,2014/2015,2015-04-18 00:00:00,1710020,8689,9941,0,1,2.15,3.25,3.6,12,5,7,0.4166666666666667,50.175,7,3,4,0.42857142857142855,39.825
22152,7314,4769,4769,2014/2015,2015-04-18 00:00:00,1710022,8550,8588,3,1,2.2,3.3,3.4,16,7,9,0.4375,47.025,3,2,1,0.6666666666666666,42.975
22154,7318,4769,4769,2014/2015,2015-04-18 00:00:00,1710026,9831,9847,1,3,6.0,3.8,1.62,16,6,10,0.375,39.6,13,7,6,0.5384615384615384,50.400000000000006
22155,9834,7809,7809,2014/2015,2015-04-18 00:00:00,1732973,9789,8460,3,0,1.22,6.5,13.0,16,8,8,0.5,54.0,1,1,0,1.0,36.0
22156,9835,7809,7809,2014/2015,2015-04-18 00:00:00,1732974,8178,9904,4,0,1.36,5.25,8.0,20,13,7,0.65,49.050000000000004,5,2,3,0.4,40.95
22157,9837,7809,7809,2014/2015,2015-04-18 00:00:00,1732976,8406,10269,2,1,2.2,3.4,3.3,8,4,4,0.5,55.575,14,8,6,0.5714285714285714,34.425
22158,9838,7809,7809,2014/2015,2015-04-18 00:00:00,1732977,8226,9823,0,2,5.5,4.2,1.6,8,3,5,0.375,25.424999999999997,18,13,5,0.7222222222222222,64.575
22159,9839,7809,7809,2014/2015,2015-04-18 00:00:00,1732978,8177,8722,0,0,2.5,3.1,3.1,8,5,3,0.625,45.0,5,3,2,0.6,45.0
22160,9842,7809,7809,2014/2015,2015-04-18 00:00:00,1732981,8358,9905,2,3,2.8,3.3,2.6,19,11,8,0.5789473684210527,48.150000000000006,6,4,2,0.6666666666666666,41.85
22161,12756,10257,10257,2014/2015,2015-04-18 00:00:00,1786312,9882,9880,0,0,1.57,3.8,6.5,20,10,10,0.5,55.12500000000001,5,5,0,1.0,34.875
22162,12759,10257,10257,2014/2015,2015-04-18 00:00:00,1786315,9885,8543,2,0,1.95,3.4,4.33,5,3,2,0.6,39.375,17,5,12,0.29411764705882354,50.625
22173,24048,21518,21518,2014/2015,2015-04-18 00:00:00,1778344,9783,9906,1,2,4.5,3.5,1.85,7,5,2,0.7142857142857143,47.7,13,9,4,0.6923076923076923,42.3
22174,24051,21518,21518,2014/2015,2015-04-18 00:00:00,1778347,8315,8305,4,0,1.67,3.75,5.5,20,9,11,0.45,55.575,1,1,0,1.0,34.425
22175,24053,21518,21518,2014/2015,2015-04-18 00:00:00,1778349,8634,10267,2,0,1.22,7.0,12.0,11,3,8,0.2727272727272727,53.325,9,4,5,0.4444444444444444,36.675
22176,24057,21518,21518,2014/2015,2015-04-18 00:00:00,1778353,8633,9864,3,1,1.14,8.5,17.0,10,5,5,0.5,59.625,11,3,8,0.2727272727272727,30.375000000000004
22179,4276,1729,1729,2014/2015,2015-04-19 00:00:00,1724309,8456,8654,2,0,1.25,6.5,11.0,17,11,6,0.6470588235294118,59.400000000000006,10,7,3,0.7,30.6
22180,4277,1729,1729,2014/2015,2015-04-19 00:00:00,1724310,10261,8586,1,3,3.3,3.5,2.3,10,7,3,0.7,31.724999999999998,11,7,4,0.6363636363636364,58.275
22181,7311,4769,4769,2014/2015,2015-04-19 00:00:00,1710019,8639,9827,2,0,2.15,3.1,3.8,5,3,2,0.6,40.05,8,5,3,0.625,49.95
22182,7313,4769,4769,2014/2015,2015-04-19 00:00:00,1710021,9748,9853,2,2,1.95,3.4,4.2,18,7,11,0.3888888888888889,52.425000000000004,10,7,3,0.7,37.574999999999996
22183,7316,4769,4769,2014/2015,2015-04-19 00:00:00,1710024,10249,7819,1,0,1.95,3.5,4.0,10,5,5,0.5,47.7,6,3,3,0.5,42.3
22184,9836,7809,7809,2014/2015,2015-04-19 00:00:00,1732975,8721,10189,1,1,1.7,3.8,5.0,24,13,11,0.5416666666666666,42.75,4,1,3,0.25,47.25
22185,9840,7809,7809,2014/2015,2015-04-19 00:00:00,1732979,8697,9790,1,0,2.0,3.5,3.8,10,8,2,0.8,52.65,7,4,3,0.5714285714285714,37.35
22186,12755,10257,10257,2014/2015,2015-04-19 00:00:00,1786311,8686,8524,1,1,1.44,4.5,7.5,12,9,3,0.75,55.8,3,3,0,1.0,34.2
22187,12757,10257,10257,2014/2015,2015-04-19 00:00:00,1786313,8540,10233,2,1,2.2,3.25,3.5,12,5,7,0.4166666666666667,39.15,8,2,6,0.25,50.849999999999994
22188,12760,10257,10257,2014/2015,2015-04-19 00:00:00,1786316,8636,8564,0,0,2.25,3.3,3.3,15,7,8,0.4666666666666667,52.875,7,6,1,0.8571428571428571,37.125
22189,12761,10257,10257,2014/2015,2015-04-19 00:00:00,1786317,8529,9875,0,3,3.8,3.6,1.95,7,5,2,0.7142857142857143,36.45,8,4,4,0.5,53.55
22190,12762,10257,10257,2014/2015,2015-04-19 00:00:00,1786318,8534,10167,2,2,1.53,3.8,6.5,9,6,3,0.6666666666666666,55.8,12,8,4,0.6666666666666666,34.2
22191,12763,10257,10257,2014/2015,2015-04-19 00:00:00,1786319,7943,9804,1,1,3.2,3.2,2.38,10,2,8,0.2,42.525,19,11,8,0.5789473684210527,47.474999999999994
22192,12764,10257,10257,2014/2015,2015-04-19 00:00:00,1786320,8533,8600,1,1,2.25,3.1,3.6,17,12,5,0.7058823529411765,42.525,8,3,5,0.375,47.474999999999994
22204,24050,21518,21518,2014/2015,2015-04-19 00:00:00,1778346,10205,7869,0,0,1.3,5.25,11.0,27,13,14,0.48148148148148145,50.400000000000006,12,10,2,0.8333333333333334,39.6
22205,24054,21518,21518,2014/2015,2015-04-19 00:00:00,1778350,7878,8302,1,1,4.33,3.6,1.85,5,1,4,0.2,42.3,16,5,11,0.3125,47.7
22206,24055,21518,21518,2014/2015,2015-04-19 00:00:00,1778351,8370,9865,2,0,1.8,3.8,4.33,11,8,3,0.7272727272727273,57.15,7,6,1,0.8571428571428571,32.85
22207,24056,21518,21518,2014/2015,2015-04-19 00:00:00,1778352,8372,9910,0,1,3.4,3.3,2.2,9,5,4,0.5555555555555556,36.675,16,10,6,0.625,53.325
22211,12758,10257,10257,2014/2015,2015-04-20 00:00:00,1786314,8535,9876,0,1,1.44,4.5,7.5,20,6,14,0.3,57.37499999999999,11,8,3,0.7272727272727273,32.625
22214,24049,21518,21518,2014/2015,2015-04-20 00:00:00,1778345,10268,8560,1,0,2.6,3.1,2.9,7,2,5,0.2857142857142857,47.925,5,3,2,0.6,42.075
22216,7323,4769,4769,2014/2015,2015-04-24 00:00:00,1710031,8592,8689,3,5,1.36,4.8,9.0,10,3,7,0.3,61.2,6,2,4,0.3333333333333333,28.8
22217,9855,7809,7809,2014/2015,2015-04-24 00:00:00,1732985,9905,10189,2,0,2.45,3.3,2.9,8,2,6,0.25,40.275,16,6,10,0.375,49.725
22223,24061,21518,21518,2014/2015,2015-04-24 00:00:00,1778357,7869,8315,0,1,4.2,3.5,1.91,20,7,13,0.35,43.199999999999996,15,7,8,0.4666666666666667,46.800000000000004
22224,4280,1729,1729,2014/2015,2015-04-25 00:00:00,1724313,8191,8197,0,1,2.63,3.3,2.9,11,11,0,1.0,47.025,5,4,1,0.8,42.975
22225,4281,1729,1729,2014/2015,2015-04-25 00:00:00,1724314,9826,8667,0,2,2.05,3.3,4.2,7,4,3,0.5714285714285714,38.925,19,7,12,0.3684210526315789,51.075
22226,4283,1729,1729,2014/2015,2015-04-25 00:00:00,1724316,8456,10252,3,2,1.29,6.0,12.0,8,6,2,0.75,40.95,10,4,6,0.4,49.050000000000004
22227,4284,1729,1729,2014/2015,2015-04-25 00:00:00,1724317,10261,10003,2,3,2.45,3.25,3.25,5,1,4,0.2,44.775,7,3,4,0.42857142857142855,45.224999999999994
22228,4285,1729,1729,2014/2015,2015-04-25 00:00:00,1724318,10172,8654,0,0,2.38,3.4,3.25,17,9,8,0.5294117647058824,47.25,8,3,5,0.375,42.75
22229,4286,1729,1729,2014/2015,2015-04-25 00:00:00,1724319,8466,8586,2,2,2.1,3.5,3.8,10,4,6,0.4,33.975,6,3,3,0.5,56.025000000000006
22230,4287,1729,1729,2014/2015,2015-04-25 00:00:00,1724320,10194,8472,1,1,1.91,3.5,4.75,22,14,8,0.6363636363636364,59.85,14,6,8,0.42857142857142855,30.150000000000002
22231,4288,1729,1729,2014/2015,2015-04-25 00:00:00,1724321,8659,8650,0,0,4.0,3.6,2.0,8,4,4,0.5,19.575,23,13,10,0.5652173913043478,70.425
22232,7319,4769,4769,2014/2015,2015-04-25 00:00:00,1710027,9827,8550,1,1,1.62,3.75,6.0,16,6,10,0.375,53.775000000000006,5,1,4,0.2,36.225
22233,7320,4769,4769,2014/2015,2015-04-25 00:00:00,1710028,7819,9747,0,2,2.2,3.1,3.6,10,2,8,0.2,47.925,4,2,2,0.5,42.075
22234,7321,4769,4769,2014/2015,2015-04-25 00:00:00,1710029,4087,7794,1,2,2.0,3.2,4.0,12,4,8,0.3333333333333333,44.1,11,4,7,0.36363636363636365,45.9
22235,7324,4769,4769,2014/2015,2015-04-25 00:00:00,1710032,9847,8639,6,1,1.36,4.6,10.0,4,2,2,0.5,48.824999999999996,8,5,3,0.625,41.175000000000004
22236,7326,4769,4769,2014/2015,2015-04-25 00:00:00,1710034,9851,9831,2,1,2.0,3.2,4.2,9,3,6,0.3333333333333333,48.150000000000006,9,6,3,0.6666666666666666,41.85
22237,7328,4769,4769,2014/2015,2015-04-25 00:00:00,1710036,9941,9830,1,1,2.05,3.2,4.0,10,2,8,0.2,48.375,10,2,8,0.2,41.625
22238,9852,7809,7809,2014/2015,2015-04-25 00:00:00,1732982,9823,8177,1,0,1.17,7.5,17.0,10,5,5,0.5,67.5,8,4,4,0.5,22.5
22239,9853,7809,7809,2014/2015,2015-04-25 00:00:00,1732983,9789,9810,2,0,1.33,5.25,9.0,12,6,6,0.5,43.875,5,3,2,0.6,46.12499999999999
22240,9856,7809,7809,2014/2015,2015-04-25 00:00:00,1732986,9904,8226,1,2,2.4,3.5,2.88,10,5,5,0.5,46.800000000000004,9,3,6,0.3333333333333333,43.199999999999996
22241,9857,7809,7809,2014/2015,2015-04-25 00:00:00,1732987,10269,8358,2,2,1.91,3.6,4.0,8,3,5,0.375,46.574999999999996,11,8,3,0.7272727272727273,43.425
22242,9858,7809,7809,2014/2015,2015-04-25 00:00:00,1732988,9790,8406,3,2,2.7,3.4,2.6,12,5,7,0.4166666666666667,37.574999999999996,10,1,9,0.1,52.425000000000004
22243,9859,7809,7809,2014/2015,2015-04-25 00:00:00,1732989,8722,8178,1,1,4.75,3.8,1.75,10,4,6,0.4,41.4,6,5,1,0.8333333333333334,48.6
22245,12772,10257,10257,2014/2015,2015-04-25 00:00:00,1786328,8636,8686,2,1,2.4,3.25,3.1,9,4,5,0.4444444444444444,42.075,11,7,4,0.6363636363636364,47.925
22260,24059,21518,21518,2014/2015,2015-04-25 00:00:00,1778355,9906,10268,3,0,1.18,7.0,17.0,15,9,6,0.6,49.95,9,3,6,0.3333333333333333,40.05
22261,24060,21518,21518,2014/2015,2015-04-25 00:00:00,1778356,8560,10205,0,0,2.9,3.3,2.5,15,6,9,0.4,52.425000000000004,16,10,6,0.625,37.574999999999996
22262,24062,21518,21518,2014/2015,2015-04-25 00:00:00,1778358,8305,8581,0,1,2.2,3.2,3.5,9,5,4,0.5555555555555556,58.275,8,4,4,0.5,31.724999999999998
22263,24063,21518,21518,2014/2015,2015-04-25 00:00:00,1778359,8558,8634,0,2,12.0,6.0,1.25,7,3,4,0.42857142857142855,25.874999999999996,12,7,5,0.5833333333333334,64.125
22266,4279,1729,1729,2014/2015,2015-04-26 00:00:00,1724312,9825,8455,0,0,2.4,3.3,3.3,10,4,6,0.4,51.3,7,4,3,0.5714285714285714,38.7
22267,4282,1729,1729,2014/2015,2015-04-26 00:00:00,1724315,8668,10260,3,0,3.75,3.4,2.15,5,5,0,1.0,32.4,17,12,5,0.7058823529411765,57.6
22268,7322,4769,4769,2014/2015,2015-04-26 00:00:00,1710030,8588,9829,0,3,5.75,3.4,1.73,7,5,2,0.7142857142857143,40.725,12,8,4,0.6666666666666666,49.275
22269,7325,4769,4769,2014/2015,2015-04-26 00:00:00,1710033,9837,9748,2,4,5.0,3.6,1.75,15,5,10,0.3333333333333333,35.775,10,6,4,0.6,54.225
22270,7327,4769,4769,2014/2015,2015-04-26 00:00:00,1710035,9853,10249,1,0,1.75,3.4,5.5,7,3,4,0.42857142857142855,48.150000000000006,11,6,5,0.5454545454545454,41.85
22271,9854,7809,7809,2014/2015,2015-04-26 00:00:00,1732984,9788,8721,1,0,2.4,3.5,2.88,15,7,8,0.4666666666666667,52.65,9,4,5,0.4444444444444444,37.35
22272,9860,7809,7809,2014/2015,2015-04-26 00:00:00,1732990,8460,8697,2,2,2.7,3.4,2.6,17,8,9,0.47058823529411764,34.65,7,4,3,0.5714285714285714,55.35
22273,12765,10257,10257,2014/2015,2015-04-26 00:00:00,1786321,8535,8529,1,3,1.44,4.75,7.5,19,11,8,0.5789473684210527,57.6,10,7,3,0.7,32.4
22274,12766,10257,10257,2014/2015,2015-04-26 00:00:00,1786322,10233,9880,3,1,1.57,4.0,6.0,17,5,12,0.29411764705882354,51.975,11,7,4,0.6363636363636364,38.025
22275,12767,10257,10257,2014/2015,2015-04-26 00:00:00,1786323,8543,8533,1,1,1.4,4.75,8.0,21,12,9,0.5714285714285714,57.15,5,2,3,0.4,32.85
22276,12768,10257,10257,2014/2015,2015-04-26 00:00:00,1786324,8524,8534,2,2,2.5,3.0,3.2,15,7,8,0.4666666666666667,44.55,19,10,9,0.5263157894736842,45.45
22277,12769,10257,10257,2014/2015,2015-04-26 00:00:00,1786325,9804,9885,2,1,4.33,3.25,1.95,9,4,5,0.4444444444444444,45.45,20,5,15,0.25,44.55
22278,12771,10257,10257,2014/2015,2015-04-26 00:00:00,1786327,10167,8540,1,0,3.3,3.3,2.25,7,4,3,0.5714285714285714,42.075,14,11,3,0.7857142857142857,47.925
22279,12773,10257,10257,2014/2015,2015-04-26 00:00:00,1786329,9875,9882,4,2,1.5,4.2,7.0,22,15,7,0.6818181818181818,58.050000000000004,9,5,4,0.5555555555555556,31.95
22280,12774,10257,10257,2014/2015,2015-04-26 00:00:00,1786330,9876,7943,3,2,2.2,3.3,3.4,14,9,5,0.6428571428571429,34.875,18,8,10,0.4444444444444444,55.12500000000001
22293,24058,21518,21518,2014/2015,2015-04-26 00:00:00,1778354,9864,9783,1,1,1.73,3.6,5.25,11,5,6,0.45454545454545453,48.375,9,4,5,0.4444444444444444,41.625
22294,24065,21518,21518,2014/2015,2015-04-26 00:00:00,1778361,8302,8370,2,0,1.36,5.25,8.0,13,8,5,0.6153846153846154,43.425,23,9,14,0.391304347826087,46.574999999999996
22295,24066,21518,21518,2014/2015,2015-04-26 00:00:00,1778362,9865,8372,2,0,2.2,3.2,3.6,6,3,3,0.5,50.625,7,5,2,0.7142857142857143,39.375
22296,24067,21518,21518,2014/2015,2015-04-26 00:00:00,1778363,9910,8633,2,4,5.5,4.33,1.57,17,7,10,0.4117647058823529,41.85,7,5,2,0.7142857142857143,48.150000000000006
22301,24064,21518,21518,2014/2015,2015-04-27 00:00:00,1778360,10267,7878,4,0,1.33,5.25,9.5,11,6,5,0.5454545454545454,54.225,6,3,3,0.5,35.775
22302,4274,1729,1729,2014/2015,2015-04-28 00:00:00,1724307,8667,8650,1,0,4.33,3.4,2.0,7,5,2,0.7142857142857143,30.150000000000002,13,12,1,0.9230769230769231,59.85
22303,7304,4769,4769,2014/2015,2015-04-28 00:00:00,1710012,9847,8550,3,1,1.13,9.0,19.0,10,5,5,0.5,63.675000000000004,5,2,3,0.4,26.325
22304,12780,10257,10257,2014/2015,2015-04-28 00:00:00,1786336,8600,8636,1,2,3.3,3.3,2.25,9,3,6,0.3333333333333333,32.175,22,14,8,0.6363636363636364,57.824999999999996
22305,24070,21518,21518,2014/2015,2015-04-28 00:00:00,1778366,8315,8560,1,1,1.67,3.8,5.5,12,4,8,0.3333333333333333,49.050000000000004,11,7,4,0.6363636363636364,40.95
22306,24071,21518,21518,2014/2015,2015-04-28 00:00:00,1778367,8581,7869,1,0,1.85,3.5,4.5,11,3,8,0.2727272727272727,44.1,9,2,7,0.2222222222222222,45.9
22307,24072,21518,21518,2014/2015,2015-04-28 00:00:00,1778368,8634,8305,6,0,1.04,17.0,41.0,14,8,6,0.5714285714285714,67.95,7,3,4,0.42857142857142855,22.05
22309,4201,1729,1729,2014/2015,2015-04-29 00:00:00,1724244,8197,8455,1,3,5.75,3.8,1.7,7,2,5,0.2857142857142857,38.025,11,5,6,0.45454545454545453,51.975
22310,12775,10257,10257,2014/2015,2015-04-29 00:00:00,1786331,9880,8524,2,2,2.88,3.1,2.63,8,3,5,0.375,53.099999999999994,13,7,6,0.5384615384615384,36.9
22311,12776,10257,10257,2014/2015,2015-04-29 00:00:00,1786332,8533,8529,1,0,2.1,3.5,3.5,9,5,4,0.5555555555555556,41.175000000000004,9,6,3,0.6666666666666666,48.824999999999996
22312,12777,10257,10257,2014/2015,2015-04-29 00:00:00,1786333,9885,8535,3,2,1.67,3.75,5.5,9,6,3,0.6666666666666666,49.050000000000004,10,2,8,0.2,40.95
22313,12778,10257,10257,2014/2015,2015-04-29 00:00:00,1786334,8564,10233,1,3,1.95,3.6,3.8,9,6,3,0.6666666666666666,53.099999999999994,16,12,4,0.75,36.9
22314,12779,10257,10257,2014/2015,2015-04-29 00:00:00,1786335,9882,9876,1,1,1.67,3.75,5.5,19,11,8,0.5789473684210527,58.050000000000004,12,6,6,0.5,31.95
22315,12782,10257,10257,2014/2015,2015-04-29 00:00:00,1786338,8543,10167,4,0,1.25,5.5,15.0,8,5,3,0.625,58.724999999999994,7,2,5,0.2857142857142857,31.275
22316,12783,10257,10257,2014/2015,2015-04-29 00:00:00,1786339,7943,8686,0,3,4.33,3.75,1.8,10,8,2,0.8,46.12499999999999,5,2,3,0.4,43.875
22317,12784,10257,10257,2014/2015,2015-04-29 00:00:00,1786340,8540,9804,2,2,2.6,3.2,2.8,13,4,9,0.3076923076923077,45.9,12,5,7,0.4166666666666667,44.1
22326,24068,21518,21518,2014/2015,2015-04-29 00:00:00,1778364,10268,9783,4,0,2.25,3.2,3.4,8,5,3,0.625,60.074999999999996,12,7,5,0.5833333333333334,29.925
22327,24069,21518,21518,2014/2015,2015-04-29 00:00:00,1778365,10205,9906,0,1,3.4,3.3,2.2,13,8,5,0.6153846153846154,39.15,10,3,7,0.3,50.849999999999994
22328,24075,21518,21518,2014/2015,2015-04-29 00:00:00,1778371,8372,8302,1,3,6.0,4.0,1.57,14,7,7,0.5,46.574999999999996,9,7,2,0.7777777777777778,43.425
22329,24076,21518,21518,2014/2015,2015-04-29 00:00:00,1778372,8633,9865,3,0,1.06,13.0,29.0,17,5,12,0.29411764705882354,54.449999999999996,5,3,2,0.6,35.550000000000004
22330,24077,21518,21518,2014/2015,2015-04-29 00:00:00,1778373,9910,9864,1,0,1.73,3.75,5.0,14,4,10,0.2857142857142857,60.975,5,1,4,0.2,29.025000000000002
22334,12781,10257,10257,2014/2015,2015-04-30 00:00:00,1786337,8534,9875,4,2,4.5,3.6,1.8,12,10,2,0.8333333333333334,43.199999999999996,14,7,7,0.5,46.800000000000004
22335,24073,21518,21518,2014/2015,2015-04-30 00:00:00,1778369,7878,8558,1,2,2.5,3.1,3.0,15,6,9,0.4,47.25,4,2,2,0.5,42.75
22336,24074,21518,21518,2014/2015,2015-04-30 00:00:00,1778370,8370,10267,1,1,4.0,3.6,1.91,8,5,3,0.625,47.025,14,8,6,0.5714285714285714,42.975
22338,7334,4769,4769,2014/2015,2015-05-01 00:00:00,1710042,8550,8592,0,2,4.6,3.8,1.75,17,12,5,0.7058823529411765,38.475,9,7,2,0.7777777777777778,51.525
22341,24081,21518,21518,2014/2015,2015-05-01 00:00:00,1778377,8560,8581,3,0,1.85,3.7,4.33,5,1,4,0.2,57.15,12,6,6,0.5,32.85
22342,4289,1729,1729,2014/2015,2015-05-02 00:00:00,1724322,10252,8668,3,2,2.75,3.3,2.8,7,3,4,0.42857142857142855,50.849999999999994,7,4,3,0.5714285714285714,39.15
22343,4292,1729,1729,2014/2015,2015-05-02 00:00:00,1724325,8197,10261,3,0,1.91,3.7,4.33,16,7,9,0.4375,39.825,13,5,8,0.38461538461538464,50.175
22344,4293,1729,1729,2014/2015,2015-05-02 00:00:00,1724326,8650,10172,2,1,1.36,5.25,10.0,20,10,10,0.5,57.9,10,3,7,0.3,32.099999999999994
22345,4294,1729,1729,2014/2015,2015-05-02 00:00:00,1724327,10260,8659,0,1,1.36,5.25,10.0,22,15,7,0.6818181818181818,70.65,6,3,3,0.5,19.35
22346,4295,1729,1729,2014/2015,2015-05-02 00:00:00,1724328,8472,8466,2,1,4.2,3.4,2.05,9,6,3,0.6666666666666666,40.5,8,3,5,0.375,49.50000000000001
22347,4296,1729,1729,2014/2015,2015-05-02 00:00:00,1724329,10003,10194,2,0,2.3,3.4,3.4,11,5,6,0.45454545454545453,41.85,7,4,3,0.5714285714285714,48.150000000000006
22348,4298,1729,1729,2014/2015,2015-05-02 00:00:00,1724331,8654,8191,1,0,2.25,3.5,3.4,23,14,9,0.6086956521739131,53.099999999999994,8,4,4,0.5,36.9
22349,7329,4769,4769,2014/2015,2015-05-02 00:00:00,1710037,7794,9853,1,0,3.6,3.1,2.25,8,4,4,0.5,50.400000000000006,7,3,4,0.42857142857142855,39.6
22350,7330,4769,4769,2014/2015,2015-05-02 00:00:00,1710038,9747,9837,2,0,2.05,3.4,3.75,6,3,3,0.5,51.975,7,3,4,0.42857142857142855,38.025
22351,7332,4769,4769,2014/2015,2015-05-02 00:00:00,1710040,8689,9827,0,0,2.5,3.2,3.0,8,6,2,0.75,40.725,11,7,4,0.6363636363636364,49.275
22352,7333,4769,4769,2014/2015,2015-05-02 00:00:00,1710041,9748,4087,2,0,1.25,5.75,13.0,14,4,10,0.2857142857142857,49.050000000000004,8,3,5,0.375,40.95
22353,7336,4769,4769,2014/2015,2015-05-02 00:00:00,1710044,10249,9851,0,0,2.05,3.3,3.8,10,3,7,0.3,42.525,4,1,3,0.25,47.474999999999994
22354,7338,4769,4769,2014/2015,2015-05-02 00:00:00,1710046,9831,7819,1,1,2.1,3.3,3.7,18,7,11,0.3888888888888889,50.849999999999994,17,8,9,0.47058823529411764,39.15
22355,9861,7809,7809,2014/2015,2015-05-02 00:00:00,1732991,10189,10269,3,2,1.91,3.6,4.0,16,6,10,0.375,61.425,8,5,3,0.625,28.575
22356,9862,7809,7809,2014/2015,2015-05-02 00:00:00,1732992,8178,9823,2,0,2.38,3.3,3.1,15,9,6,0.6,42.075,8,7,1,0.875,47.925
22357,9863,7809,7809,2014/2015,2015-05-02 00:00:00,1732993,8721,9904,2,2,1.4,4.75,8.0,13,9,4,0.6923076923076923,52.425000000000004,9,8,1,0.8888888888888888,37.574999999999996
22358,9865,7809,7809,2014/2015,2015-05-02 00:00:00,1732995,8406,8722,0,0,2.1,3.4,3.6,15,11,4,0.7333333333333333,52.65,5,2,3,0.4,37.35
22359,9866,7809,7809,2014/2015,2015-05-02 00:00:00,1732996,8226,9789,1,1,4.0,4.0,1.83,13,4,9,0.3076923076923077,44.775,8,5,3,0.625,45.224999999999994
22360,9868,7809,7809,2014/2015,2015-05-02 00:00:00,1732998,8697,9810,1,0,2.05,3.75,3.4,16,10,6,0.625,42.3,14,8,6,0.5714285714285714,47.7
22361,9869,7809,7809,2014/2015,2015-05-02 00:00:00,1732999,8358,8460,1,2,1.91,3.6,4.0,14,9,5,0.6428571428571429,56.025000000000006,8,5,3,0.625,33.975
22362,12789,10257,10257,2014/2015,2015-05-02 00:00:00,1786345,9882,9885,0,1,3.0,3.3,2.4,17,5,12,0.29411764705882354,39.375,14,8,6,0.5714285714285714,50.625
22363,12792,10257,10257,2014/2015,2015-05-02 00:00:00,1786348,7943,8540,0,0,2.7,3.25,2.7,5,2,3,0.4,33.525,15,7,8,0.4666666666666667,56.474999999999994
22371,24079,21518,21518,2014/2015,2015-05-02 00:00:00,1778375,9783,10205,1,1,3.6,3.4,2.1,8,3,5,0.375,49.050000000000004,5,2,3,0.4,40.95
22373,24082,21518,21518,2014/2015,2015-05-02 00:00:00,1778378,7869,8634,0,8,26.0,11.0,1.08,5,1,4,0.2,29.925,20,9,11,0.45,60.074999999999996
22374,24086,21518,21518,2014/2015,2015-05-02 00:00:00,1778382,8302,8633,2,3,3.5,3.6,2.05,20,9,11,0.45,36.45,15,7,8,0.4666666666666667,53.55
22377,4290,1729,1729,2014/2015,2015-05-03 00:00:00,1724323,8455,9826,1,0,1.36,5.25,10.0,16,8,8,0.5,56.7,7,4,3,0.5714285714285714,33.3
22378,4297,1729,1729,2014/2015,2015-05-03 00:00:00,1724330,8586,8456,0,1,3.75,3.75,2.05,17,10,7,0.5882352941176471,48.824999999999996,14,9,5,0.6428571428571429,41.175000000000004
22380,7335,4769,4769,2014/2015,2015-05-03 00:00:00,1710043,9829,9941,4,1,1.44,4.33,8.0,2,2,0,1.0,49.050000000000004,11,4,7,0.36363636363636365,40.95
22381,7337,4769,4769,2014/2015,2015-05-03 00:00:00,1710045,9830,9847,0,2,10.0,5.0,1.33,10,4,6,0.4,42.075,10,7,3,0.7,47.925
22382,9864,7809,7809,2014/2015,2015-05-03 00:00:00,1732994,9905,9790,1,2,1.73,3.8,4.75,6,3,3,0.5,49.95,11,7,4,0.6363636363636364,40.05
22383,9867,7809,7809,2014/2015,2015-05-03 00:00:00,1732997,8177,9788,1,2,5.0,3.6,1.75,8,4,4,0.5,24.525000000000002,15,6,9,0.4,65.47500000000001
22384,12785,10257,10257,2014/2015,2015-05-03 00:00:00,1786341,8535,9880,3,1,1.36,5.0,8.5,18,11,7,0.6111111111111112,54.9,11,3,8,0.2727272727272727,35.1
22385,12786,10257,10257,2014/2015,2015-05-03 00:00:00,1786342,8636,8533,0,0,1.4,4.75,8.0,24,11,13,0.4583333333333333,62.99999999999999,11,5,6,0.45454545454545453,27.0
22386,12788,10257,10257,2014/2015,2015-05-03 00:00:00,1786344,8686,10233,2,0,1.57,4.0,6.0,10,7,3,0.7,44.1,10,7,3,0.7,45.9
22387,12790,10257,10257,2014/2015,2015-05-03 00:00:00,1786346,8524,8543,1,1,5.0,3.75,1.73,16,9,7,0.5625,48.6,14,7,7,0.5,41.4
22388,12791,10257,10257,2014/2015,2015-05-03 00:00:00,1786347,9875,8564,3,0,1.5,4.33,6.5,16,7,9,0.4375,68.4,2,1,1,0.5,21.599999999999998
22389,12794,10257,10257,2014/2015,2015-05-03 00:00:00,1786350,9876,8600,0,1,2.1,3.6,3.4,15,7,8,0.4666666666666667,42.975,18,6,12,0.3333333333333333,47.025
22394,24078,21518,21518,2014/2015,2015-05-03 00:00:00,1778374,9864,10268,1,2,1.62,3.8,6.0,18,13,5,0.7222222222222222,51.74999999999999,5,2,3,0.4,38.25
22395,24083,21518,21518,2014/2015,2015-05-03 00:00:00,1778379,8305,7878,1,2,2.05,3.25,4.0,15,7,8,0.4666666666666667,45.45,11,6,5,0.5454545454545454,44.55
22396,24084,21518,21518,2014/2015,2015-05-03 00:00:00,1778380,8558,8370,1,1,1.73,3.8,4.5,10,6,4,0.6,42.3,6,5,1,0.8333333333333334,47.7
22401,4291,1729,1729,2014/2015,2015-05-04 00:00:00,1724324,8667,9825,1,3,5.5,4.0,1.7,6,2,4,0.3333333333333333,29.25,21,13,8,0.6190476190476191,60.75000000000001
