,result,odds-home,odds-draw,odds-away,home-wins,home-draws,home-losses,home-goals,home-opposition-goals,home-shots,home-shots_on_target,home-possession,home-opposition_shots,home-opposition_shots_on_target,home-opposition_possession,away-wins,away-draws,away-losses,away-goals,away-opposition-goals,away-shots,away-shots_on_target,away-possession,away-opposition_shots,away-opposition_shots_on_target,away-opposition_possession,home_shot_accuracy,home_shot_efficiency,home_opposition_shot_accuracy,home_opposition_shot_efficiency,away_shot_accuracy,away_shot_efficiency,away_opposition_shot_accuracy,away_opposition_shot_efficiency
3561,H,1.44,4.5,6.5,6,2,2,14,6,97,53,0.4986666666666667,124,59,0.5013333333333333,3,2,5,11,18,95,49,0.42884999999999995,118,63,0.5711499999999999,0.5463917525773195,0.2641509433962264,0.47580645161290325,0.1016949152542373,0.5157894736842106,0.22448979591836735,0.5338983050847458,0.2857142857142857
3562,D,1.57,4.33,5.0,4,1,5,16,22,110,55,0.46175,112,67,0.53825,1,4,5,5,14,111,48,0.49455,137,74,0.5054500000000001,0.5,0.2909090909090909,0.5982142857142857,0.3283582089552239,0.43243243243243246,0.10416666666666667,0.5401459854014599,0.1891891891891892
3563,D,3.2,3.5,2.15,2,3,5,16,18,97,48,0.46765,139,63,0.53235,1,4,5,8,19,117,54,0.49225,113,63,0.50775,0.4948453608247423,0.3333333333333333,0.45323741007194246,0.2857142857142857,0.46153846153846156,0.14814814814814814,0.5575221238938053,0.30158730158730157
3564,A,2.0,3.5,3.6,3,3,4,15,18,93,45,0.4994166666666667,142,70,0.5005833333333334,1,2,7,6,25,90,49,0.42399999999999993,140,79,0.576,0.4838709677419355,0.3333333333333333,0.49295774647887325,0.2571428571428571,0.5444444444444444,0.12244897959183673,0.5642857142857143,0.31645569620253167
3565,A,7.0,4.0,1.5,2,3,5,5,12,102,43,0.45125000000000004,108,54,0.54875,8,2,0,25,4,176,93,0.63375,83,40,0.36625,0.4215686274509804,0.11627906976744186,0.5,0.2222222222222222,0.5284090909090909,0.26881720430107525,0.4819277108433735,0.1
3566,H,1.67,3.8,5.0,3,3,4,13,15,143,70,0.5884166666666667,122,65,0.41158333333333336,4,2,4,9,16,100,50,0.4344166666666666,101,48,0.5655833333333333,0.48951048951048953,0.18571428571428572,0.5327868852459017,0.23076923076923078,0.5,0.18,0.4752475247524752,0.3333333333333333
3567,A,2.5,3.2,2.88,1,5,4,10,17,104,44,0.4909404761904762,113,54,0.5090595238095238,3,3,4,11,11,140,68,0.5393333333333333,100,54,0.4606666666666667,0.4230769230769231,0.22727272727272727,0.4778761061946903,0.3148148148148148,0.4857142857142857,0.16176470588235295,0.54,0.2037037037037037
3568,H,1.33,5.0,9.0,2,1,7,8,17,73,37,0.5281309523809524,162,80,0.47186904761904763,2,2,6,14,22,81,39,0.3539333333333333,132,58,0.6460666666666666,0.5068493150684932,0.21621621621621623,0.49382716049382713,0.2125,0.48148148148148145,0.358974358974359,0.4393939393939394,0.3793103448275862
3569,H,2.3,3.3,3.5,2,2,6,7,19,75,32,0.43399999999999994,101,57,0.5660000000000001,2,2,6,8,17,76,41,0.44833333333333325,113,55,0.5516666666666667,0.4266666666666667,0.21875,0.5643564356435643,0.3333333333333333,0.5394736842105263,0.1951219512195122,0.48672566371681414,0.3090909090909091
3570,A,2.7,3.5,2.7,7,1,2,23,13,130,70,0.5645,95,41,0.4355,7,1,2,22,16,140,69,0.6080000000000001,90,46,0.392,0.5384615384615384,0.32857142857142857,0.43157894736842106,0.3170731707317073,0.4928571428571429,0.3188405797101449,0.5111111111111111,0.34782608695652173
3571,D,2.2,3.3,3.3,1,6,3,11,12,103,52,0.4793333333333334,93,45,0.5206666666666666,5,2,3,15,13,114,50,0.5095833333333333,111,57,0.49041666666666667,0.5048543689320388,0.21153846153846154,0.4838709677419355,0.26666666666666666,0.43859649122807015,0.3,0.5135135135135135,0.22807017543859648
3572,D,2.88,3.4,2.38,0,4,6,6,18,107,64,0.45975000000000005,103,50,0.54025,3,4,3,14,9,114,62,0.58675,102,57,0.41325,0.5981308411214953,0.09375,0.4854368932038835,0.36,0.543859649122807,0.22580645161290322,0.5588235294117647,0.15789473684210525
3573,H,3.1,3.2,2.35,2,1,7,7,19,103,38,0.3715,160,75,0.6285000000000001,2,5,3,9,13,116,58,0.4688333333333333,90,39,0.5311666666666667,0.36893203883495146,0.18421052631578946,0.46875,0.25333333333333335,0.5,0.15517241379310345,0.43333333333333335,0.3333333333333333
3574,A,3.9,3.4,1.95,2,1,7,15,25,86,48,0.4392499999999999,133,76,0.56075,7,2,1,22,12,116,50,0.53925,95,49,0.46075,0.5581395348837209,0.3125,0.5714285714285714,0.32894736842105265,0.43103448275862066,0.44,0.5157894736842106,0.24489795918367346
3575,H,2.0,3.4,3.75,6,2,2,17,10,139,74,0.5808333333333334,109,51,0.41916666666666663,5,0,5,15,18,99,48,0.48,106,52,0.52,0.5323741007194245,0.22972972972972974,0.46788990825688076,0.19607843137254902,0.48484848484848486,0.3125,0.49056603773584906,0.34615384615384615
3576,D,2.2,3.25,3.3,1,2,7,9,18,113,61,0.4539999999999999,157,72,0.546,0,2,8,9,20,103,45,0.48150000000000004,93,38,0.5185,0.5398230088495575,0.14754098360655737,0.4585987261146497,0.25,0.4368932038834951,0.2,0.40860215053763443,0.5263157894736842
3577,D,3.1,3.3,2.3,1,2,7,8,21,90,48,0.4368333333333333,122,53,0.5631666666666667,4,1,5,15,17,137,66,0.53875,103,56,0.46124999999999994,0.5333333333333333,0.16666666666666666,0.4344262295081967,0.39622641509433965,0.48175182481751827,0.22727272727272727,0.5436893203883495,0.30357142857142855
3578,H,7.5,5.0,1.36,3,2,5,8,17,94,48,0.43723333333333336,124,56,0.5627666666666667,8,0,2,27,11,135,68,0.5345833333333333,96,48,0.4654166666666666,0.5106382978723404,0.16666666666666666,0.45161290322580644,0.30357142857142855,0.5037037037037037,0.39705882352941174,0.5,0.22916666666666666
3579,D,2.25,3.3,3.2,2,3,5,7,13,91,33,0.4310833333333334,98,45,0.5689166666666667,4,1,5,20,22,88,46,0.46016666666666667,100,53,0.5398333333333334,0.3626373626373626,0.21212121212121213,0.45918367346938777,0.28888888888888886,0.5227272727272727,0.43478260869565216,0.53,0.41509433962264153
3580,A,5.0,4.2,1.57,5,4,1,17,10,103,43,0.5056111111111111,114,51,0.49438888888888893,8,1,1,32,11,123,78,0.6647857142857143,80,40,0.3352142857142857,0.4174757281553398,0.3953488372093023,0.4473684210526316,0.19607843137254902,0.6341463414634146,0.41025641025641024,0.5,0.275
3581,D,1.3,5.5,9.0,6,2,2,16,8,102,52,0.5109166666666667,114,55,0.48908333333333337,2,3,5,15,17,102,51,0.4649,133,57,0.5351,0.5098039215686274,0.3076923076923077,0.4824561403508772,0.14545454545454545,0.5,0.29411764705882354,0.42857142857142855,0.2982456140350877
3582,D,3.0,3.4,2.5,6,3,1,18,9,122,67,0.6160833333333334,97,49,0.3839166666666667,7,1,2,25,11,122,61,0.5753333333333334,71,24,0.4246666666666667,0.5491803278688525,0.26865671641791045,0.5051546391752577,0.1836734693877551,0.5,0.4098360655737705,0.3380281690140845,0.4583333333333333
3583,H,1.3,5.75,12.0,7,1,2,20,8,187,104,0.5525333333333333,98,55,0.4474666666666666,7,0,3,18,7,88,49,0.4999166666666667,127,63,0.5000833333333334,0.5561497326203209,0.19230769230769232,0.5612244897959183,0.14545454545454545,0.5568181818181818,0.3673469387755102,0.49606299212598426,0.1111111111111111
3584,D,2.25,3.3,3.6,4,3,3,18,17,83,47,0.34275,129,62,0.65725,2,1,7,12,22,90,42,0.42475,101,49,0.57525,0.5662650602409639,0.3829787234042553,0.4806201550387597,0.27419354838709675,0.4666666666666667,0.2857142857142857,0.48514851485148514,0.4489795918367347
3585,A,1.3,6.0,11.0,7,1,2,23,15,136,68,0.58775,87,44,0.41225,3,2,5,8,16,73,32,0.4434999999999999,103,55,0.5565,0.5,0.3382352941176471,0.5057471264367817,0.3409090909090909,0.4383561643835616,0.25,0.5339805825242718,0.2909090909090909
3586,H,1.8,3.75,5.0,4,2,4,14,11,119,60,0.5834999999999999,81,41,0.4165,1,2,7,8,20,124,58,0.49283333333333335,111,51,0.5071666666666667,0.5042016806722689,0.23333333333333334,0.5061728395061729,0.2682926829268293,0.46774193548387094,0.13793103448275862,0.4594594594594595,0.39215686274509803
3587,D,3.6,3.5,2.15,4,2,4,14,14,116,51,0.47085,151,74,0.5291499999999999,6,1,3,20,14,125,69,0.57175,99,43,0.4282499999999999,0.4396551724137931,0.27450980392156865,0.4900662251655629,0.1891891891891892,0.552,0.2898550724637681,0.43434343434343436,0.32558139534883723
3588,A,3.5,3.5,2.2,2,3,5,10,17,113,57,0.38619999999999993,114,57,0.6138,4,2,4,19,18,112,59,0.5367166666666667,116,64,0.46328333333333327,0.504424778761062,0.17543859649122806,0.5,0.2982456140350877,0.5267857142857143,0.3220338983050847,0.5517241379310345,0.28125
3589,H,1.17,7.5,15.0,7,2,1,20,6,115,59,0.5899166666666666,79,38,0.41008333333333336,3,3,4,14,18,106,53,0.5319166666666667,133,64,0.4680833333333333,0.5130434782608696,0.3389830508474576,0.4810126582278481,0.15789473684210525,0.5,0.2641509433962264,0.48120300751879697,0.28125
3590,H,1.25,6.0,10.0,8,1,1,26,11,129,73,0.5316666666666667,69,31,0.4683333333333334,0,5,5,6,17,102,57,0.462,101,47,0.538,0.5658914728682171,0.3561643835616438,0.4492753623188406,0.3548387096774194,0.5588235294117647,0.10526315789473684,0.46534653465346537,0.3617021276595745
3591,H,2.4,3.4,2.8,2,5,3,11,9,104,54,0.5885,102,54,0.41150000000000003,4,3,3,17,13,109,62,0.49825,114,66,0.50175,0.5192307692307693,0.2037037037037037,0.5294117647058824,0.16666666666666666,0.5688073394495413,0.27419354838709675,0.5789473684210527,0.19696969696969696
3592,D,2.4,3.5,2.75,1,5,4,9,18,109,47,0.49675,108,59,0.5032500000000001,4,2,4,17,19,117,62,0.47950000000000004,105,63,0.5205000000000001,0.43119266055045874,0.19148936170212766,0.5462962962962963,0.3050847457627119,0.5299145299145299,0.27419354838709675,0.6,0.30158730158730157
3593,A,2.25,3.3,3.2,2,2,6,12,22,85,44,0.41209999999999997,112,61,0.5879,1,6,3,10,11,103,49,0.4818333333333334,95,48,0.5181666666666667,0.5176470588235295,0.2727272727272727,0.5446428571428571,0.36065573770491804,0.47572815533980584,0.20408163265306123,0.5052631578947369,0.22916666666666666
3594,H,1.4,4.5,8.0,8,2,0,23,3,167,82,0.6370000000000001,84,39,0.363,4,3,3,16,11,132,63,0.48874999999999996,119,61,0.51125,0.49101796407185627,0.2804878048780488,0.4642857142857143,0.07692307692307693,0.4772727272727273,0.25396825396825395,0.5126050420168067,0.18032786885245902
3595,A,1.67,3.75,5.0,7,0,3,25,14,131,65,0.5393333333333333,92,47,0.46066666666666656,2,5,3,11,14,126,63,0.4675,101,49,0.5325000000000001,0.4961832061068702,0.38461538461538464,0.5108695652173914,0.2978723404255319,0.5,0.1746031746031746,0.48514851485148514,0.2857142857142857
3596,H,1.3,5.5,8.5,8,1,1,31,11,128,76,0.681,86,40,0.319,3,1,6,10,15,75,37,0.5376309523809524,153,81,0.46236904761904773,0.59375,0.40789473684210525,0.46511627906976744,0.275,0.49333333333333335,0.2702702702702703,0.5294117647058824,0.18518518518518517
3597,D,1.62,3.6,6.0,5,1,4,17,17,120,68,0.5020833333333333,85,45,0.49791666666666673,2,2,6,13,23,75,35,0.34868333333333335,124,55,0.6513166666666665,0.5666666666666667,0.25,0.5294117647058824,0.37777777777777777,0.4666666666666667,0.37142857142857144,0.4435483870967742,0.41818181818181815
3598,H,1.29,6.25,12.0,4,2,4,15,11,114,64,0.5836666666666667,86,37,0.41633333333333333,1,2,7,3,14,132,52,0.45375000000000004,142,86,0.5462499999999999,0.5614035087719298,0.234375,0.43023255813953487,0.2972972972972973,0.3939393939393939,0.057692307692307696,0.6056338028169014,0.16279069767441862
3599,H,2.2,3.4,3.2,5,2,3,15,13,111,53,0.5028333333333334,112,55,0.49716666666666665,2,4,4,9,17,128,60,0.55025,116,66,0.44975,0.4774774774774775,0.2830188679245283,0.49107142857142855,0.23636363636363636,0.46875,0.15,0.5689655172413793,0.25757575757575757
3600,A,2.25,3.3,3.2,1,5,4,7,15,102,49,0.47054999999999997,136,79,0.52945,0,4,6,8,18,102,44,0.43575,123,70,0.5642499999999999,0.4803921568627451,0.14285714285714285,0.5808823529411765,0.189873417721519,0.43137254901960786,0.18181818181818182,0.5691056910569106,0.2571428571428571
3601,A,2.25,3.4,3.1,3,2,5,14,19,108,53,0.46533333333333327,115,64,0.5346666666666666,2,4,4,6,11,83,43,0.467,116,53,0.533,0.49074074074074076,0.2641509433962264,0.5565217391304348,0.296875,0.5180722891566265,0.13953488372093023,0.45689655172413796,0.20754716981132076
3602,D,1.57,3.8,6.0,4,1,5,7,16,98,49,0.4264166666666666,108,49,0.5735833333333332,2,1,7,16,25,86,47,0.4584166666666666,129,72,0.5415833333333333,0.5,0.14285714285714285,0.4537037037037037,0.32653061224489793,0.5465116279069767,0.3404255319148936,0.5581395348837209,0.3472222222222222
3603,H,1.33,5.0,9.0,4,0,6,13,19,107,50,0.46425000000000005,104,51,0.5357500000000001,3,0,7,8,19,94,39,0.36799999999999994,154,72,0.6320000000000001,0.4672897196261682,0.26,0.49038461538461536,0.37254901960784315,0.4148936170212766,0.20512820512820512,0.4675324675324675,0.2638888888888889
3604,A,1.36,4.75,8.0,7,2,1,23,13,116,51,0.5455,97,51,0.45449999999999996,2,3,5,5,9,102,42,0.4485,121,58,0.5515,0.4396551724137931,0.45098039215686275,0.5257731958762887,0.2549019607843137,0.4117647058823529,0.11904761904761904,0.4793388429752066,0.15517241379310345
3605,A,2.7,3.2,2.6,2,4,4,9,14,103,52,0.47158333333333335,95,41,0.5284166666666666,6,2,2,18,11,129,68,0.5800833333333333,108,50,0.41991666666666666,0.5048543689320388,0.17307692307692307,0.43157894736842106,0.34146341463414637,0.5271317829457365,0.2647058823529412,0.46296296296296297,0.22
3606,H,2.4,3.1,3.1,0,3,7,8,18,95,45,0.48,96,37,0.52,1,3,6,6,16,92,45,0.4285833333333333,125,48,0.5714166666666667,0.47368421052631576,0.17777777777777778,0.3854166666666667,0.4864864864864865,0.4891304347826087,0.13333333333333333,0.384,0.3333333333333333
3607,H,1.62,3.75,5.5,4,3,3,17,8,106,43,0.5554166666666667,118,55,0.44458333333333333,1,4,5,10,18,96,40,0.5006904761904762,113,55,0.4993095238095238,0.4056603773584906,0.3953488372093023,0.4661016949152542,0.14545454545454545,0.4166666666666667,0.25,0.48672566371681414,0.32727272727272727
3608,H,1.44,4.33,7.0,3,3,4,11,11,141,66,0.5460833333333334,94,50,0.4539166666666667,5,3,2,13,11,105,50,0.44075,123,68,0.55925,0.46808510638297873,0.16666666666666666,0.5319148936170213,0.22,0.47619047619047616,0.26,0.5528455284552846,0.16176470588235295
3609,D,3.5,3.2,2.15,4,1,5,17,23,94,41,0.4833333333333333,119,54,0.5166666666666667,4,4,2,14,11,103,40,0.4661111111111111,132,59,0.5338888888888889,0.43617021276595747,0.4146341463414634,0.453781512605042,0.42592592592592593,0.3883495145631068,0.35,0.44696969696969696,0.1864406779661017
3610,D,2.15,3.4,3.75,2,2,6,8,17,76,40,0.4493333333333333,114,54,0.5506666666666666,4,0,6,12,14,99,50,0.48498333333333327,122,70,0.5150166666666667,0.5263157894736842,0.2,0.47368421052631576,0.3148148148148148,0.5050505050505051,0.24,0.5737704918032787,0.2
3611,D,2.5,3.3,2.8,0,5,5,6,16,93,55,0.44433333333333336,101,45,0.5556666666666666,1,2,7,11,24,91,49,0.4246,99,53,0.5754,0.5913978494623656,0.10909090909090909,0.44554455445544555,0.35555555555555557,0.5384615384615384,0.22448979591836735,0.5353535353535354,0.4528301886792453
3612,A,4.75,3.6,1.85,4,2,4,8,14,70,30,0.42199999999999993,107,51,0.578,6,3,1,19,10,129,68,0.6193333333333334,94,49,0.3806666666666666,0.42857142857142855,0.26666666666666666,0.4766355140186916,0.27450980392156865,0.5271317829457365,0.27941176470588236,0.5212765957446809,0.20408163265306123
3613,D,2.5,3.3,3.1,2,2,6,12,21,95,48,0.42924999999999996,103,47,0.5707500000000001,4,3,3,15,11,115,50,0.46685,143,70,0.53315,0.5052631578947369,0.25,0.4563106796116505,0.44680851063829785,0.43478260869565216,0.3,0.48951048951048953,0.15714285714285714
3614,D,2.2,3.3,3.75,1,2,7,8,21,114,51,0.4945833333333334,111,51,0.5054166666666666,2,3,5,10,18,79,42,0.4478333333333333,117,57,0.5521666666666667,0.4473684210526316,0.1568627450980392,0.4594594594594595,0.4117647058823529,0.5316455696202531,0.23809523809523808,0.48717948717948717,0.3157894736842105
3615,D,2.8,3.25,2.8,1,1,8,2,17,133,55,0.43725,138,82,0.5627499999999999,5,2,3,11,9,119,54,0.5321666666666668,115,66,0.4678333333333333,0.41353383458646614,0.03636363636363636,0.5942028985507246,0.2073170731707317,0.453781512605042,0.2037037037037037,0.5739130434782609,0.13636363636363635
3616,A,2.5,3.3,3.1,6,0,4,17,11,88,46,0.4931666666666667,143,70,0.5068333333333334,5,2,3,16,8,114,59,0.5800000000000001,77,41,0.42,0.5227272727272727,0.3695652173913043,0.48951048951048953,0.15714285714285714,0.5175438596491229,0.2711864406779661,0.5324675324675324,0.1951219512195122
3617,H,4.5,3.8,1.85,3,1,6,12,15,109,58,0.48798333333333327,125,73,0.5120166666666667,6,1,3,19,16,145,72,0.598,77,40,0.402,0.5321100917431193,0.20689655172413793,0.584,0.2054794520547945,0.496551724137931,0.2638888888888889,0.5194805194805194,0.4
3618,D,1.73,3.8,4.5,4,3,3,18,15,109,65,0.51175,114,64,0.48825,1,4,5,7,16,105,56,0.4678,140,79,0.5322000000000001,0.5963302752293578,0.27692307692307694,0.5614035087719298,0.234375,0.5333333333333333,0.125,0.5642857142857143,0.20253164556962025
3619,H,5.0,4.33,1.57,2,6,2,13,11,94,44,0.48383333333333334,105,54,0.5161666666666667,8,1,1,28,12,122,71,0.5453333333333333,68,31,0.45466666666666666,0.46808510638297873,0.29545454545454547,0.5142857142857142,0.2037037037037037,0.5819672131147541,0.39436619718309857,0.45588235294117646,0.3870967741935484
3620,H,1.91,3.6,3.8,1,4,5,8,14,100,43,0.447,123,73,0.553,1,4,5,15,19,97,46,0.4654,141,63,0.5346,0.43,0.18604651162790697,0.5934959349593496,0.1917808219178082,0.4742268041237113,0.32608695652173914,0.44680851063829785,0.30158730158730157
3621,A,2.5,3.4,2.7,3,3,4,14,17,99,46,0.5159166666666666,126,58,0.4840833333333333,1,6,3,10,17,113,50,0.502,119,60,0.498,0.46464646464646464,0.30434782608695654,0.4603174603174603,0.29310344827586204,0.4424778761061947,0.2,0.5042016806722689,0.2833333333333333
3622,D,10.0,6.0,1.25,1,4,5,7,19,132,59,0.5315,112,64,0.46849999999999997,7,2,1,16,6,114,56,0.5824166666666668,80,36,0.41758333333333336,0.44696969696969696,0.11864406779661017,0.5714285714285714,0.296875,0.49122807017543857,0.2857142857142857,0.45,0.16666666666666666
3623,A,3.2,3.3,2.25,6,2,2,21,14,114,62,0.5884166666666667,107,51,0.41158333333333336,9,1,0,24,2,171,85,0.6460000000000001,81,36,0.35400000000000004,0.543859649122807,0.3387096774193548,0.4766355140186916,0.27450980392156865,0.49707602339181284,0.2823529411764706,0.4444444444444444,0.05555555555555555
3624,D,2.0,3.3,3.75,1,3,6,11,21,98,45,0.4971904761904761,104,57,0.5028095238095238,4,2,4,14,16,125,68,0.49666666666666665,85,44,0.5033333333333334,0.45918367346938777,0.24444444444444444,0.5480769230769231,0.3684210526315789,0.544,0.20588235294117646,0.5176470588235295,0.36363636363636365
3625,A,9.5,6.0,1.25,3,3,4,7,10,91,36,0.4315,101,42,0.5685,6,0,4,23,15,134,70,0.5323333333333333,98,50,0.4676666666666667,0.3956043956043956,0.19444444444444445,0.4158415841584158,0.23809523809523808,0.5223880597014925,0.32857142857142857,0.5102040816326531,0.3
3626,A,1.44,4.2,7.5,2,1,7,7,17,71,35,0.5206309523809524,149,77,0.47936904761904764,4,2,4,16,18,94,41,0.48491666666666666,107,52,0.5150833333333333,0.49295774647887325,0.2,0.5167785234899329,0.22077922077922077,0.43617021276595747,0.3902439024390244,0.48598130841121495,0.34615384615384615
3627,A,1.4,5.0,9.0,4,2,4,18,18,109,52,0.5479666666666666,115,64,0.45203333333333323,3,4,3,15,17,88,43,0.35425,126,63,0.64575,0.47706422018348627,0.34615384615384615,0.5565217391304348,0.28125,0.48863636363636365,0.3488372093023256,0.5,0.2698412698412698
3628,D,2.38,3.5,3.1,6,2,2,23,12,124,65,0.5893333333333333,80,27,0.41066666666666674,8,1,1,24,9,186,106,0.5329333333333334,94,53,0.46706666666666663,0.5241935483870968,0.35384615384615387,0.3375,0.4444444444444444,0.5698924731182796,0.22641509433962265,0.5638297872340425,0.16981132075471697
3629,A,1.53,4.33,7.0,6,2,2,22,12,124,73,0.59825,97,44,0.40175000000000005,2,2,6,7,16,116,60,0.38119999999999993,118,56,0.6188000000000001,0.5887096774193549,0.3013698630136986,0.4536082474226804,0.2727272727272727,0.5172413793103449,0.11666666666666667,0.4745762711864407,0.2857142857142857
3630,H,2.8,3.5,2.4,3,3,4,14,19,126,64,0.48000000000000004,108,64,0.5199999999999999,5,3,2,17,11,115,57,0.5084166666666666,112,54,0.4915833333333333,0.5079365079365079,0.21875,0.5925925925925926,0.296875,0.4956521739130435,0.2982456140350877,0.48214285714285715,0.2037037037037037
3631,D,2.75,3.3,2.5,1,3,6,6,21,79,41,0.426,148,84,0.5740000000000001,2,5,3,12,10,116,61,0.578,105,59,0.422,0.5189873417721519,0.14634146341463414,0.5675675675675675,0.25,0.5258620689655172,0.19672131147540983,0.5619047619047619,0.1694915254237288
3632,A,3.25,3.1,2.3,3,3,4,7,11,81,43,0.45708333333333334,123,60,0.5429166666666667,4,1,5,7,16,107,54,0.4439166666666667,106,47,0.5560833333333334,0.5308641975308642,0.16279069767441862,0.4878048780487805,0.18333333333333332,0.5046728971962616,0.12962962962962962,0.44339622641509435,0.3404255319148936
3633,A,2.9,3.1,2.5,2,3,5,4,9,95,36,0.42175,140,70,0.5782499999999999,2,4,4,13,14,100,56,0.47050000000000003,95,42,0.5295,0.37894736842105264,0.1111111111111111,0.5,0.12857142857142856,0.56,0.23214285714285715,0.4421052631578947,0.3333333333333333
3634,H,3.0,3.0,2.5,2,2,6,16,24,88,47,0.4499166666666666,135,74,0.5500833333333333,5,0,5,15,14,104,48,0.47674999999999995,102,50,0.52325,0.5340909090909091,0.3404255319148936,0.5481481481481482,0.32432432432432434,0.46153846153846156,0.3125,0.49019607843137253,0.28
3635,D,3.75,3.4,2.0,1,3,6,10,17,110,52,0.44125,148,72,0.5587500000000001,5,2,3,22,13,117,53,0.536,114,58,0.46399999999999997,0.4727272727272727,0.19230769230769232,0.4864864864864865,0.2361111111111111,0.452991452991453,0.41509433962264153,0.5087719298245614,0.22413793103448276
3636,H,1.3,5.0,11.0,4,3,3,15,14,137,66,0.5804166666666668,122,64,0.4195833333333333,3,2,5,15,19,112,53,0.47974999999999995,107,58,0.52025,0.48175182481751827,0.22727272727272727,0.5245901639344263,0.21875,0.4732142857142857,0.2830188679245283,0.5420560747663551,0.3275862068965517
3637,H,3.3,3.25,2.2,3,3,4,12,12,123,60,0.47275,125,64,0.52725,6,2,2,21,13,143,71,0.5695,86,41,0.4305,0.4878048780487805,0.2,0.512,0.1875,0.4965034965034965,0.29577464788732394,0.47674418604651164,0.3170731707317073
3638,A,1.44,4.5,6.5,3,2,5,13,21,103,53,0.43398333333333333,128,61,0.5660166666666667,0,3,7,7,24,95,43,0.45275000000000004,146,67,0.54725,0.5145631067961165,0.24528301886792453,0.4765625,0.3442622950819672,0.45263157894736844,0.16279069767441862,0.4589041095890411,0.3582089552238806
3639,H,1.53,3.8,6.5,4,4,2,14,11,115,44,0.49275,129,59,0.50725,2,2,6,17,23,95,49,0.46275000000000005,94,47,0.53725,0.3826086956521739,0.3181818181818182,0.4573643410852713,0.1864406779661017,0.5157894736842106,0.3469387755102041,0.5,0.48936170212765956
3640,A,15.0,7.5,1.18,2,3,5,13,20,66,28,0.34759999999999996,129,56,0.6524,8,1,1,29,10,131,75,0.6717500000000001,83,40,0.32825,0.42424242424242425,0.4642857142857143,0.43410852713178294,0.35714285714285715,0.5725190839694656,0.38666666666666666,0.4819277108433735,0.25
3641,A,3.6,3.3,2.05,4,3,3,12,13,99,46,0.43325,122,68,0.56675,4,3,3,17,9,100,46,0.5674166666666667,118,58,0.4325833333333333,0.46464646464646464,0.2608695652173913,0.5573770491803278,0.19117647058823528,0.46,0.3695652173913043,0.4915254237288136,0.15517241379310345
3642,D,1.62,4.0,5.25,2,6,2,11,14,114,49,0.49055000000000004,119,53,0.5094500000000001,0,6,4,7,15,103,61,0.4618333333333334,93,38,0.5381666666666667,0.4298245614035088,0.22448979591836735,0.44537815126050423,0.2641509433962264,0.5922330097087378,0.11475409836065574,0.40860215053763443,0.39473684210526316
3643,A,2.8,3.4,2.4,1,4,5,17,22,88,41,0.4474,146,64,0.5526,3,4,3,17,16,104,61,0.52925,110,59,0.47074999999999995,0.4659090909090909,0.4146341463414634,0.4383561643835616,0.34375,0.5865384615384616,0.2786885245901639,0.5363636363636364,0.2711864406779661
3644,D,2.38,3.3,2.9,1,5,4,9,15,115,61,0.45759999999999995,131,76,0.5424,3,6,1,13,8,88,44,0.4823333333333333,115,62,0.5176666666666667,0.5304347826086957,0.14754098360655737,0.5801526717557252,0.19736842105263158,0.5,0.29545454545454547,0.5391304347826087,0.12903225806451613
3645,D,1.36,5.0,7.5,7,1,2,22,13,130,75,0.5443333333333333,72,32,0.45566666666666666,3,3,4,12,15,108,47,0.5306166666666667,120,59,0.4693833333333333,0.5769230769230769,0.29333333333333333,0.4444444444444444,0.40625,0.4351851851851852,0.2553191489361702,0.49166666666666664,0.2542372881355932
3646,H,1.57,4.2,5.25,5,2,3,18,15,114,56,0.5024166666666666,112,56,0.4975833333333333,2,3,5,11,15,102,43,0.46825000000000006,114,69,0.53175,0.49122807017543857,0.32142857142857145,0.5,0.26785714285714285,0.4215686274509804,0.2558139534883721,0.6052631578947368,0.21739130434782608
3647,H,1.65,4.0,4.75,2,5,3,11,9,119,61,0.5912499999999999,107,60,0.40874999999999995,1,5,4,6,14,131,59,0.505,107,62,0.495,0.5126050420168067,0.18032786885245902,0.5607476635514018,0.15,0.45038167938931295,0.1016949152542373,0.5794392523364486,0.22580645161290322
3648,H,2.15,3.4,3.25,4,2,4,12,13,113,58,0.5183333333333334,123,59,0.4816666666666667,1,4,5,6,20,79,41,0.4305,141,79,0.5695,0.5132743362831859,0.20689655172413793,0.4796747967479675,0.22033898305084745,0.5189873417721519,0.14634146341463414,0.5602836879432624,0.25316455696202533
3649,H,3.0,3.5,2.25,1,3,6,12,24,90,48,0.4261,93,50,0.5739000000000001,4,3,3,17,16,123,63,0.49400000000000005,104,60,0.506,0.5333333333333333,0.25,0.5376344086021505,0.48,0.5121951219512195,0.2698412698412698,0.5769230769230769,0.26666666666666666
3650,A,2.55,3.3,2.7,3,2,5,15,19,104,46,0.48374999999999996,107,56,0.51625,0,3,7,5,16,101,44,0.4456666666666666,119,44,0.5543333333333333,0.4423076923076923,0.32608695652173914,0.5233644859813084,0.3392857142857143,0.43564356435643564,0.11363636363636363,0.3697478991596639,0.36363636363636365
3651,H,1.44,4.33,7.0,5,3,2,23,13,121,54,0.545,115,58,0.45499999999999996,3,2,5,5,10,97,48,0.4345833333333333,126,65,0.5654166666666667,0.4462809917355372,0.42592592592592593,0.5043478260869565,0.22413793103448276,0.4948453608247423,0.10416666666666667,0.5158730158730159,0.15384615384615385
