,id,country_id,league_id,season,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A
3937,510,1,1,2009/2010,2009-09-27 00:00:00,665396,8635,9993,1,0,1.29,4.5,10.0
3938,2462,1729,1729,2009/2010,2009-09-27 00:00:00,658672,8472,8602,5,2,1.73,3.6,5.0
3939,5500,4769,4769,2009/2010,2009-09-27 00:00:00,653998,9827,9851,1,0,1.7,3.4,5.5
3940,5501,4769,4769,2009/2010,2009-09-27 00:00:00,654000,8682,8588,3,0,2.25,3.1,3.4
3941,5502,4769,4769,2009/2010,2009-09-27 00:00:00,654002,8639,9831,1,1,1.62,3.6,6.0
3942,8398,7809,7809,2009/2010,2009-09-27 00:00:00,674321,8358,9788,3,0,2.0,3.4,3.75
3943,8402,7809,7809,2009/2010,2009-09-27 00:00:00,674328,8226,8177,5,1,1.5,4.0,7.0
3944,10977,10257,10257,2009/2010,2009-09-27 00:00:00,704466,8530,8686,1,1,4.33,3.25,1.91
3945,10978,10257,10257,2009/2010,2009-09-27 00:00:00,704468,8533,8524,1,1,2.2,3.2,3.4
3946,10979,10257,10257,2009/2010,2009-09-27 00:00:00,704471,9885,9857,1,1,1.22,6.0,13.0
3947,10980,10257,10257,2009/2010,2009-09-27 00:00:00,704472,8543,8540,1,1,2.1,3.2,3.6
3948,10982,10257,10257,2009/2010,2009-09-27 00:00:00,704474,8564,9976,0,0,1.33,4.5,11.0
3949,10983,10257,10257,2009/2010,2009-09-27 00:00:00,704476,9875,8551,2,1,1.67,3.4,6.0
3950,10984,10257,10257,2009/2010,2009-09-27 00:00:00,704481,10167,8529,0,2,1.91,3.2,4.33
3951,10986,10257,10257,2009/2010,2009-09-27 00:00:00,704487,8600,10233,2,0,2.25,3.2,3.3
3952,13872,13274,13274,2009/2010,2009-09-27 00:00:00,662314,8593,10217,3,0,1.2,5.5,11.0
3953,13873,13274,13274,2009/2010,2009-09-27 00:00:00,662315,8614,10228,0,2,2.38,3.2,2.8
3954,13874,13274,13274,2009/2010,2009-09-27 00:00:00,662316,8464,9791,0,2,1.57,3.5,6.0
3955,13875,13274,13274,2009/2010,2009-09-27 00:00:00,662317,9761,10235,0,2,3.0,3.2,2.25
3956,13876,13274,13274,2009/2010,2009-09-27 00:00:00,662318,8674,8277,1,0,1.91,3.3,3.6
3959,22228,21518,21518,2009/2010,2009-09-27 00:00:00,684637,8558,9868,0,0,1.53,4.0,6.0
3960,22229,21518,21518,2009/2010,2009-09-27 00:00:00,684639,9783,10205,1,0,2.4,3.3,2.9
3961,22232,21518,21518,2009/2010,2009-09-27 00:00:00,684651,8661,10281,3,0,1.85,3.4,4.2
3962,22233,21518,21518,2009/2010,2009-09-27 00:00:00,684652,8371,9869,1,0,1.91,3.4,4.0
3963,22234,21518,21518,2009/2010,2009-09-27 00:00:00,684653,8394,8305,3,0,2.2,3.25,3.3
3964,22236,21518,21518,2009/2010,2009-09-27 00:00:00,684655,9865,8696,2,2,2.25,3.25,3.2
3968,513,1,1,2009/2010,2009-09-28 00:00:00,665402,9984,8203,1,0,2.1,3.3,3.4
3969,2465,1729,1729,2009/2010,2009-09-28 00:00:00,658675,8456,8654,3,1,1.44,4.33,7.5
3970,18090,17642,17642,2009/2010,2009-09-28 00:00:00,686178,7844,9771,2,2,1.75,3.2,4.75
3971,13832,13274,13274,2009/2010,2009-09-30 00:00:00,662274,8464,9908,1,1,2.38,3.25,2.75
3972,8407,7809,7809,2009/2010,2009-10-02 00:00:00,674333,10189,9810,2,0,1.5,4.0,7.0
3973,13877,13274,13274,2009/2010,2009-10-02 00:00:00,662319,8277,8614,2,0,1.73,3.75,4.5
3976,18099,17642,17642,2009/2010,2009-10-02 00:00:00,686195,10215,10212,2,4,2.5,3.0,3.0
3977,316,1,1,2009/2010,2009-10-03 00:00:00,665413,9997,10000,1,2,2.5,3.4,2.7
3978,317,1,1,2009/2010,2009-10-03 00:00:00,665414,9986,8571,3,3,1.85,3.5,4.2
3979,318,1,1,2009/2010,2009-10-03 00:00:00,665417,8203,9994,2,0,1.91,3.3,4.2
3980,319,1,1,2009/2010,2009-10-03 00:00:00,665420,9999,9984,3,2,3.1,3.4,2.25
3981,320,1,1,2009/2010,2009-10-03 00:00:00,665421,9993,10001,3,1,1.73,3.5,5.0
3982,2469,1729,1729,2009/2010,2009-10-03 00:00:00,658679,10260,8472,2,2,1.2,6.5,15.0
3983,2470,1729,1729,2009/2010,2009-10-03 00:00:00,658680,8602,8462,0,1,2.0,3.4,3.8
3984,2474,1729,1729,2009/2010,2009-10-03 00:00:00,658684,8191,8658,2,1,2.3,3.25,3.2
3985,2475,1729,1729,2009/2010,2009-10-03 00:00:00,658685,8559,8586,2,2,3.8,3.6,1.95
3986,2476,1729,1729,2009/2010,2009-10-03 00:00:00,658686,8667,8528,2,1,2.88,3.3,2.5
3987,5510,4769,4769,2009/2010,2009-10-03 00:00:00,654018,9855,10249,2,3,2.9,3.0,2.6
3988,5511,4769,4769,2009/2010,2009-10-03 00:00:00,654020,8588,9748,0,2,5.0,3.4,1.75
3989,5513,4769,4769,2009/2010,2009-10-03 00:00:00,654024,9831,9873,3,2,2.3,3.0,3.4
3990,5514,4769,4769,2009/2010,2009-10-03 00:00:00,654027,9847,8481,1,1,1.57,3.5,7.0
3991,5515,4769,4769,2009/2010,2009-10-03 00:00:00,654029,9851,8583,0,1,1.62,3.5,6.0
3992,5516,4769,4769,2009/2010,2009-10-03 00:00:00,654031,9853,9827,3,1,4.0,3.2,2.0
3993,5517,4769,4769,2009/2010,2009-10-03 00:00:00,654033,9874,8682,1,0,1.91,3.1,4.6
3994,8403,7809,7809,2009/2010,2009-10-03 00:00:00,674329,9823,8722,0,0,1.22,6.5,11.0
3995,8404,7809,7809,2009/2010,2009-10-03 00:00:00,674330,8178,8165,4,0,1.4,4.5,8.0
3996,8408,7809,7809,2009/2010,2009-10-03 00:00:00,674334,9911,8721,1,1,4.2,3.6,1.83
3997,8409,7809,7809,2009/2010,2009-10-03 00:00:00,674335,9904,8358,5,2,2.1,3.4,3.4
3998,8410,7809,7809,2009/2010,2009-10-03 00:00:00,674336,9905,8226,2,1,4.0,3.6,1.85
3999,8411,7809,7809,2009/2010,2009-10-03 00:00:00,674337,9788,9789,0,1,2.9,3.3,2.38
4000,10988,10257,10257,2009/2010,2009-10-03 00:00:00,704495,9976,8530,0,0,2.05,3.2,3.8
4001,10992,10257,10257,2009/2010,2009-10-03 00:00:00,704501,8636,8600,2,1,1.44,4.2,7.5
4002,13878,13274,13274,2009/2010,2009-10-03 00:00:00,662320,10235,10219,3,0,1.2,6.5,12.0
4003,13879,13274,13274,2009/2010,2009-10-03 00:00:00,662321,8525,8464,1,1,2.5,3.3,2.8
4004,13880,13274,13274,2009/2010,2009-10-03 00:00:00,662322,10229,9761,1,0,1.44,4.0,6.5
4005,13881,13274,13274,2009/2010,2009-10-03 00:00:00,662323,10217,8674,1,1,2.5,3.4,2.5
4010,18098,17642,17642,2009/2010,2009-10-03 00:00:00,686194,10264,10238,2,0,1.3,5.0,10.0
4011,18103,17642,17642,2009/2010,2009-10-03 00:00:00,686199,9809,7841,3,2,2.5,3.0,3.0
4012,20132,19694,19694,2009/2010,2009-10-03 00:00:00,658767,9927,8596,1,0,1.73,3.6,5.0
4013,20134,19694,19694,2009/2010,2009-10-03 00:00:00,658769,10251,9938,1,1,2.3,3.3,3.1
4014,20135,19694,19694,2009/2010,2009-10-03 00:00:00,658770,9800,9860,2,1,3.1,3.3,2.3
4015,20136,19694,19694,2009/2010,2009-10-03 00:00:00,658771,8429,8467,0,2,2.25,3.4,3.1
4016,20137,19694,19694,2009/2010,2009-10-03 00:00:00,658772,8597,8485,1,1,2.6,3.3,2.63
4017,22240,21518,21518,2009/2010,2009-10-03 00:00:00,684661,9867,9783,0,1,2.5,3.3,2.75
4018,22245,21518,21518,2009/2010,2009-10-03 00:00:00,684671,9906,8394,2,1,1.57,3.8,6.0
4019,22247,21518,21518,2009/2010,2009-10-03 00:00:00,684674,8634,9865,1,0,1.08,10.0,26.0
4022,314,1,1,2009/2010,2009-10-04 00:00:00,665411,8342,8635,4,2,2.5,3.25,2.6
4023,315,1,1,2009/2010,2009-10-04 00:00:00,665412,9985,9987,1,0,1.5,3.75,6.5
4024,2471,1729,1729,2009/2010,2009-10-04 00:00:00,658681,8654,9879,2,2,2.2,3.25,3.4
4025,2472,1729,1729,2009/2010,2009-10-04 00:00:00,658682,8668,10194,1,1,1.57,4.0,6.0
4026,2473,1729,1729,2009/2010,2009-10-04 00:00:00,658683,8455,8650,2,0,2.1,3.3,3.6
4027,2478,1729,1729,2009/2010,2009-10-04 00:00:00,658688,9825,8655,6,2,1.2,6.5,15.0
4028,5509,4769,4769,2009/2010,2009-10-04 00:00:00,654015,4170,8639,2,3,3.75,3.1,2.1
4029,5512,4769,4769,2009/2010,2009-10-04 00:00:00,654022,8592,9829,1,2,1.53,3.75,7.0
4030,5518,4769,4769,2009/2010,2009-10-04 00:00:00,654034,9941,8689,0,1,1.85,3.2,4.75
4031,8405,7809,7809,2009/2010,2009-10-04 00:00:00,674331,10269,8697,0,2,2.5,3.4,2.7
4032,8406,7809,7809,2009/2010,2009-10-04 00:00:00,674332,8177,9790,1,3,5.0,3.75,1.67
4033,10987,10257,10257,2009/2010,2009-10-04 00:00:00,704491,8524,8564,1,1,3.5,3.0,2.25
4034,10989,10257,10257,2009/2010,2009-10-04 00:00:00,704497,9857,10233,1,3,3.0,3.2,2.4
4035,10990,10257,10257,2009/2010,2009-10-04 00:00:00,704499,8529,8533,1,2,2.1,3.1,3.75
4036,10991,10257,10257,2009/2010,2009-10-04 00:00:00,704500,8535,8543,0,0,1.85,3.3,4.5
4037,10993,10257,10257,2009/2010,2009-10-04 00:00:00,704503,8540,9885,2,0,3.8,3.3,2.0
4038,10994,10257,10257,2009/2010,2009-10-04 00:00:00,704504,8686,9875,2,1,1.7,3.4,5.5
4039,10995,10257,10257,2009/2010,2009-10-04 00:00:00,704505,9882,10167,1,1,1.65,3.6,5.5
4040,10996,10257,10257,2009/2010,2009-10-04 00:00:00,704507,8551,8537,0,0,2.0,3.2,4.0
4041,13882,13274,13274,2009/2010,2009-10-04 00:00:00,662324,10228,9839,1,1,1.57,3.6,5.5
4042,13883,13274,13274,2009/2010,2009-10-04 00:00:00,662325,9803,8593,2,2,7.0,3.8,1.44
4043,13884,13274,13274,2009/2010,2009-10-04 00:00:00,662326,9908,8640,0,0,4.2,3.3,1.8
4044,13885,13274,13274,2009/2010,2009-10-04 00:00:00,662327,9791,8611,1,3,5.5,3.6,1.57
4047,18100,17642,17642,2009/2010,2009-10-04 00:00:00,686196,9768,9807,0,0,1.3,4.5,8.5
4048,18101,17642,17642,2009/2010,2009-10-04 00:00:00,686197,2033,9773,0,3,7.0,3.8,1.44
4049,18102,17642,17642,2009/2010,2009-10-04 00:00:00,686198,6421,9771,3,2,2.0,3.0,3.75
4050,20133,19694,19694,2009/2010,2009-10-04 00:00:00,658768,8548,9925,2,1,2.4,3.25,2.9
4051,22238,21518,21518,2009/2010,2009-10-04 00:00:00,684658,9868,9864,1,1,2.4,3.3,2.88
4052,22239,21518,21518,2009/2010,2009-10-04 00:00:00,684660,10205,8558,0,0,1.73,3.6,4.75
4053,22241,21518,21518,2009/2010,2009-10-04 00:00:00,684663,8302,8633,2,1,3.75,3.5,1.95
4054,22242,21518,21518,2009/2010,2009-10-04 00:00:00,684665,10281,8315,2,2,2.4,3.3,2.88
4055,22243,21518,21518,2009/2010,2009-10-04 00:00:00,684666,9869,8661,4,1,2.45,3.3,2.8
4056,22244,21518,21518,2009/2010,2009-10-04 00:00:00,684668,8305,8371,2,1,2.05,3.3,3.6
4057,22246,21518,21518,2009/2010,2009-10-04 00:00:00,684672,8696,10267,0,1,3.4,3.4,2.1
4061,2477,1729,1729,2009/2010,2009-10-05 00:00:00,658687,10252,8456,1,1,2.75,3.25,2.63
4062,18104,17642,17642,2009/2010,2009-10-05 00:00:00,686200,10214,7844,2,0,2.25,3.0,3.1
4063,18105,17642,17642,2009/2010,2009-10-05 00:00:00,686201,6403,9772,1,3,7.0,3.7,1.44
4064,18095,17642,17642,2009/2010,2009-10-12 00:00:00,686183,9807,10214,0,1,2.5,3.0,2.8
4067,322,1,1,2009/2010,2009-10-17 00:00:00,665426,8635,9986,2,0,1.29,5.0,9.0
4068,324,1,1,2009/2010,2009-10-17 00:00:00,665429,10000,9993,4,0,1.91,3.3,3.8
4069,325,1,1,2009/2010,2009-10-17 00:00:00,665430,9994,9984,1,1,2.1,3.2,3.3
4070,326,1,1,2009/2010,2009-10-17 00:00:00,665432,8571,9999,2,0,1.67,3.4,5.0
4071,327,1,1,2009/2010,2009-10-17 00:00:00,665435,10001,9985,2,0,5.5,3.5,1.6
4072,2479,1729,1729,2009/2010,2009-10-17 00:00:00,658689,10194,8654,2,1,2.1,3.3,3.6
4073,2480,1729,1729,2009/2010,2009-10-17 00:00:00,658690,10260,8559,2,1,1.2,5.5,13.0
4074,2482,1729,1729,2009/2010,2009-10-17 00:00:00,658692,8668,8602,1,1,1.44,4.2,6.5
4075,2484,1729,1729,2009/2010,2009-10-17 00:00:00,658694,10252,8455,2,1,4.5,3.6,1.8
4076,2485,1729,1729,2009/2010,2009-10-17 00:00:00,658695,8472,8650,1,0,4.2,3.4,1.91
4077,2487,1729,1729,2009/2010,2009-10-17 00:00:00,658697,8462,8586,1,2,4.5,3.5,1.83
4078,2488,1729,1729,2009/2010,2009-10-17 00:00:00,658698,9825,8658,3,1,1.17,7.0,19.0
4079,5519,4769,4769,2009/2010,2009-10-17 00:00:00,654035,8583,9827,1,0,3.8,3.2,2.05
4080,5520,4769,4769,2009/2010,2009-10-17 00:00:00,654037,8682,4170,1,1,1.7,3.4,5.5
4081,5521,4769,4769,2009/2010,2009-10-17 00:00:00,654039,8639,9851,0,0,2.1,3.1,3.75
4082,5523,4769,4769,2009/2010,2009-10-17 00:00:00,654043,9748,9874,0,2,1.3,5.0,11.0
4083,5525,4769,4769,2009/2010,2009-10-17 00:00:00,654051,10249,9853,2,1,2.2,3.1,3.5
4084,5526,4769,4769,2009/2010,2009-10-17 00:00:00,654055,8481,8592,0,3,3.8,3.2,2.05
4085,5528,4769,4769,2009/2010,2009-10-17 00:00:00,654059,9873,9855,2,0,1.57,3.6,6.5
4086,8412,7809,7809,2009/2010,2009-10-17 00:00:00,674338,9790,8178,0,0,2.15,3.4,3.25
4087,8414,7809,7809,2009/2010,2009-10-17 00:00:00,674340,10269,10189,1,2,2.5,3.3,2.75
4088,8415,7809,7809,2009/2010,2009-10-17 00:00:00,674341,8697,8226,2,0,1.83,3.4,4.0
4089,8417,7809,7809,2009/2010,2009-10-17 00:00:00,674343,8358,9823,1,2,6.0,3.8,1.57
4090,8418,7809,7809,2009/2010,2009-10-17 00:00:00,674344,9810,9904,2,1,2.2,3.4,3.2
4091,8419,7809,7809,2009/2010,2009-10-17 00:00:00,674345,8722,9905,1,0,2.15,3.4,3.25
4092,8420,7809,7809,2009/2010,2009-10-17 00:00:00,674346,8165,8177,3,0,2.15,3.4,3.25
4093,10999,10257,10257,2009/2010,2009-10-17 00:00:00,704513,10233,8636,0,5,3.25,3.2,2.25
4094,11000,10257,10257,2009/2010,2009-10-17 00:00:00,704514,9885,8535,1,1,1.73,3.4,5.25
4095,13589,13274,13274,2009/2010,2009-10-17 00:00:00,662328,8640,10228,1,0,1.3,4.75,9.0
4096,13590,13274,13274,2009/2010,2009-10-17 00:00:00,662329,8593,8525,4,0,1.17,6.0,15.0
4097,13591,13274,13274,2009/2010,2009-10-17 00:00:00,662330,8611,10229,3,2,2.0,3.3,3.5
4098,13592,13274,13274,2009/2010,2009-10-17 00:00:00,662331,9761,8277,4,0,1.95,3.3,3.6
4103,20138,19694,19694,2009/2010,2009-10-17 00:00:00,658773,8467,8548,1,2,7.5,4.2,1.44
4104,20139,19694,19694,2009/2010,2009-10-17 00:00:00,658774,10251,8597,1,0,1.91,3.4,4.2
4105,20140,19694,19694,2009/2010,2009-10-17 00:00:00,658775,9938,8429,1,1,1.5,4.2,6.25
4106,20141,19694,19694,2009/2010,2009-10-17 00:00:00,658776,8596,9800,1,3,2.4,3.3,2.88
4107,20142,19694,19694,2009/2010,2009-10-17 00:00:00,658777,8485,9860,1,1,2.3,3.3,3.1
4108,20143,19694,19694,2009/2010,2009-10-17 00:00:00,658778,9925,9927,0,0,1.25,5.5,12.0
4109,22250,21518,21518,2009/2010,2009-10-17 00:00:00,684680,9783,8302,1,0,3.6,3.3,2.1
4110,22251,21518,21518,2009/2010,2009-10-17 00:00:00,684681,8633,10281,4,2,1.17,7.0,15.0
4111,22256,21518,21518,2009/2010,2009-10-17 00:00:00,684689,10267,8634,0,0,4.75,3.75,1.7
4112,321,1,1,2009/2010,2009-10-18 00:00:00,665425,8342,9991,1,0,1.7,3.4,4.75
4113,323,1,1,2009/2010,2009-10-18 00:00:00,665427,9987,8203,1,2,1.85,3.3,4.0
4114,2483,1729,1729,2009/2010,2009-10-18 00:00:00,658693,8655,8191,3,2,1.73,3.6,5.0
4115,2486,1729,1729,2009/2010,2009-10-18 00:00:00,658696,8528,8456,1,1,5.0,3.6,1.73
4116,5522,4769,4769,2009/2010,2009-10-18 00:00:00,654040,8689,9831,4,1,1.91,3.2,4.33
4117,5524,4769,4769,2009/2010,2009-10-18 00:00:00,654050,9829,8588,2,0,1.73,3.3,5.5
4118,5527,4769,4769,2009/2010,2009-10-18 00:00:00,654057,9941,9847,1,0,2.6,3.0,2.88
4119,8413,7809,7809,2009/2010,2009-10-18 00:00:00,674339,9789,9911,2,0,1.57,3.8,6.0
4120,8416,7809,7809,2009/2010,2009-10-18 00:00:00,674342,8721,9788,2,1,1.33,5.0,8.5
4121,10997,10257,10257,2009/2010,2009-10-18 00:00:00,704511,8530,8529,2,1,2.4,3.1,3.1
4122,10998,10257,10257,2009/2010,2009-10-18 00:00:00,704512,8533,9976,1,2,2.0,3.1,4.1
4123,11001,10257,10257,2009/2010,2009-10-18 00:00:00,704515,8543,9882,1,1,2.4,3.1,3.1
4124,11002,10257,10257,2009/2010,2009-10-18 00:00:00,704516,8537,8540,1,2,3.1,3.1,2.4
4125,11003,10257,10257,2009/2010,2009-10-18 00:00:00,704517,8564,8686,2,1,2.1,3.3,3.5
4126,11004,10257,10257,2009/2010,2009-10-18 00:00:00,704518,9875,9857,2,1,1.55,3.75,6.5
4127,11005,10257,10257,2009/2010,2009-10-18 00:00:00,704519,10167,8551,1,0,1.95,3.2,4.2
4128,11006,10257,10257,2009/2010,2009-10-18 00:00:00,704520,8600,8524,1,3,1.67,3.5,5.5
4129,13593,13274,13274,2009/2010,2009-10-18 00:00:00,662332,10219,9791,0,1,2.6,3.25,2.5
4130,13594,13274,13274,2009/2010,2009-10-18 00:00:00,662333,8614,10235,2,1,5.0,3.4,1.67
4131,13595,13274,13274,2009/2010,2009-10-18 00:00:00,662334,8464,10217,1,1,1.73,3.4,4.5
4132,13596,13274,13274,2009/2010,2009-10-18 00:00:00,662335,8674,9908,0,0,2.25,3.2,3.0
4133,13597,13274,13274,2009/2010,2009-10-18 00:00:00,662336,9839,9803,1,1,2.1,3.25,3.25
4136,22248,21518,21518,2009/2010,2009-10-18 00:00:00,684677,9868,10205,2,1,3.8,3.3,2.0
4137,22249,21518,21518,2009/2010,2009-10-18 00:00:00,684679,8558,9867,2,1,1.83,3.4,4.5
4138,22252,21518,21518,2009/2010,2009-10-18 00:00:00,684682,8315,9869,1,2,1.83,3.5,4.33
4139,22253,21518,21518,2009/2010,2009-10-18 00:00:00,684684,8661,8305,3,1,2.15,3.25,3.4
4140,22254,21518,21518,2009/2010,2009-10-18 00:00:00,684686,8371,9906,3,0,2.75,3.3,2.5
4141,22255,21518,21518,2009/2010,2009-10-18 00:00:00,684688,8394,8696,2,2,2.0,3.4,3.75
4142,22257,21518,21518,2009/2010,2009-10-18 00:00:00,684690,9864,9865,1,2,2.1,3.2,3.3
4143,2481,1729,1729,2009/2010,2009-10-19 00:00:00,658691,9879,8667,2,0,1.67,3.6,5.5
4144,332,1,1,2009/2010,2009-10-23 00:00:00,665444,9994,9987,0,2,2.4,3.3,2.9
4145,8125,7809,7809,2009/2010,2009-10-23 00:00:00,674348,8178,9789,1,1,1.8,3.5,4.5
4146,13598,13274,13274,2009/2010,2009-10-23 00:00:00,662337,9908,9803,2,1,1.57,3.75,6.0
4149,18111,17642,17642,2009/2010,2009-10-23 00:00:00,686215,9807,2033,0,0,2.25,3.0,3.5
4150,328,1,1,2009/2010,2009-10-24 00:00:00,665438,9985,10000,1,1,1.5,4.0,7.0
4151,329,1,1,2009/2010,2009-10-24 00:00:00,665440,9997,9991,1,2,3.25,3.3,2.2
4152,330,1,1,2009/2010,2009-10-24 00:00:00,665442,9986,10001,1,1,2.25,3.3,3.2
4153,331,1,1,2009/2010,2009-10-24 00:00:00,665443,9984,8571,1,1,1.83,3.6,4.2
4154,2119,1729,1729,2009/2010,2009-10-24 00:00:00,658699,8191,8528,1,3,2.5,3.3,2.88
4155,2120,1729,1729,2009/2010,2009-10-24 00:00:00,658700,8455,8655,5,0,1.2,6.5,15.0
4156,2122,1729,1729,2009/2010,2009-10-24 00:00:00,658702,8658,8472,2,1,2.9,3.25,2.5
4157,2123,1729,1729,2009/2010,2009-10-24 00:00:00,658703,8586,10194,0,1,1.44,4.33,7.5
4158,2125,1729,1729,2009/2010,2009-10-24 00:00:00,658705,8602,10252,1,1,3.5,3.2,2.2
4159,2126,1729,1729,2009/2010,2009-10-24 00:00:00,658706,8667,8462,0,0,2.6,3.2,2.8
4160,5160,4769,4769,2009/2010,2009-10-24 00:00:00,654064,9827,8682,3,0,1.33,4.5,11.0
4161,5161,4769,4769,2009/2010,2009-10-24 00:00:00,654067,4170,9829,1,3,4.33,3.0,2.0
4162,5162,4769,4769,2009/2010,2009-10-24 00:00:00,654068,9855,8481,1,2,3.6,3.1,2.15
4163,5165,4769,4769,2009/2010,2009-10-24 00:00:00,654071,9831,9748,4,1,5.25,3.5,1.7
4164,5166,4769,4769,2009/2010,2009-10-24 00:00:00,654073,9851,10249,3,0,1.8,3.4,4.75
4165,5167,4769,4769,2009/2010,2009-10-24 00:00:00,654076,9853,9873,0,2,1.8,3.4,4.75
4166,5168,4769,4769,2009/2010,2009-10-24 00:00:00,654078,9874,8689,1,0,2.1,3.1,3.75
4167,8124,7809,7809,2009/2010,2009-10-24 00:00:00,674347,9823,9810,2,1,1.25,5.5,12.0
4168,8129,7809,7809,2009/2010,2009-10-24 00:00:00,674352,9904,10269,1,0,2.8,3.4,2.4
4169,8130,7809,7809,2009/2010,2009-10-24 00:00:00,674353,9905,8358,3,0,2.1,3.4,3.4
4170,8131,7809,7809,2009/2010,2009-10-24 00:00:00,674354,9788,8722,0,0,2.2,3.3,3.25
4171,8132,7809,7809,2009/2010,2009-10-24 00:00:00,674355,8226,8165,3,0,1.44,4.75,7.5
4172,11012,10257,10257,2009/2010,2009-10-24 00:00:00,704526,8636,8530,2,1,1.22,5.5,15.0
4173,11015,10257,10257,2009/2010,2009-10-24 00:00:00,704529,9882,9857,4,1,1.53,3.75,7.0
4174,13599,13274,13274,2009/2010,2009-10-24 00:00:00,662338,10235,9839,1,0,1.3,4.75,9.0
4175,13601,13274,13274,2009/2010,2009-10-24 00:00:00,662340,10217,8614,2,3,2.0,3.3,3.4
4176,13602,13274,13274,2009/2010,2009-10-24 00:00:00,662341,9761,10219,1,0,1.33,4.2,8.5
4177,13603,13274,13274,2009/2010,2009-10-24 00:00:00,662342,8277,9791,0,2,1.8,3.3,4.2
4182,18109,17642,17642,2009/2010,2009-10-24 00:00:00,686213,9771,9809,2,0,2.0,3.2,4.0
4183,18113,17642,17642,2009/2010,2009-10-24 00:00:00,686217,7841,10264,1,1,4.75,3.3,1.83
4184,20144,19694,19694,2009/2010,2009-10-24 00:00:00,658779,8485,9938,0,2,2.38,3.25,3.0
4185,20146,19694,19694,2009/2010,2009-10-24 00:00:00,658781,9860,8596,0,0,1.57,3.75,6.0
4186,20147,19694,19694,2009/2010,2009-10-24 00:00:00,658782,8597,8467,2,1,2.2,3.25,3.25
4187,20148,19694,19694,2009/2010,2009-10-24 00:00:00,658783,9800,9927,3,3,2.63,3.2,2.75
4188,20149,19694,19694,2009/2010,2009-10-24 00:00:00,658784,8548,10251,1,1,1.36,4.6,8.5
4189,22260,21518,21518,2009/2010,2009-10-24 00:00:00,684696,8302,8558,0,0,1.44,4.33,7.0
4190,22262,21518,21518,2009/2010,2009-10-24 00:00:00,684699,9869,8633,0,0,7.0,4.33,1.44
4191,22264,21518,21518,2009/2010,2009-10-24 00:00:00,684705,9906,8661,1,1,1.8,3.5,4.5
4194,333,1,1,2009/2010,2009-10-25 00:00:00,665445,8203,8635,0,2,3.4,3.4,2.1
4195,334,1,1,2009/2010,2009-10-25 00:00:00,665446,9999,8342,2,3,7.0,4.33,1.44
4196,2121,1729,1729,2009/2010,2009-10-25 00:00:00,658701,8559,8668,3,2,2.63,3.25,2.75
4197,2124,1729,1729,2009/2010,2009-10-25 00:00:00,658704,8654,9825,2,2,7.0,4.2,1.5
4198,2127,1729,1729,2009/2010,2009-10-25 00:00:00,658707,8650,10260,2,0,3.0,3.25,2.4
4199,2128,1729,1729,2009/2010,2009-10-25 00:00:00,658708,8456,9879,2,2,1.44,4.2,8.0
4200,5159,4769,4769,2009/2010,2009-10-25 00:00:00,654062,8583,8639,3,2,2.63,2.88,3.0
4201,5163,4769,4769,2009/2010,2009-10-25 00:00:00,654069,8588,9941,0,2,2.63,2.88,3.0
4202,8126,7809,7809,2009/2010,2009-10-25 00:00:00,674349,8177,8721,0,0,4.75,3.6,1.73
4203,8127,7809,7809,2009/2010,2009-10-25 00:00:00,674350,10189,9790,3,3,2.2,3.3,3.25
4204,8128,7809,7809,2009/2010,2009-10-25 00:00:00,674351,9911,8697,1,4,5.0,3.75,1.67
4205,11007,10257,10257,2009/2010,2009-10-25 00:00:00,704521,8524,10167,3,1,2.1,3.1,3.75
4206,11008,10257,10257,2009/2010,2009-10-25 00:00:00,704522,9976,8543,2,0,2.63,3.0,2.88
4207,11009,10257,10257,2009/2010,2009-10-25 00:00:00,704523,8529,10233,3,2,2.75,3.0,2.75
4208,11010,10257,10257,2009/2010,2009-10-25 00:00:00,704524,8533,8564,1,2,4.0,3.1,2.0
4209,11011,10257,10257,2009/2010,2009-10-25 00:00:00,704525,8535,9875,0,1,1.75,3.4,5.0
4210,11013,10257,10257,2009/2010,2009-10-25 00:00:00,704527,8540,8600,1,0,2.1,3.1,3.75
4211,11014,10257,10257,2009/2010,2009-10-25 00:00:00,704528,8686,8537,0,1,1.33,4.75,10.0
4212,11016,10257,10257,2009/2010,2009-10-25 00:00:00,704530,8551,9885,0,1,7.0,3.5,1.57
4213,13600,13274,13274,2009/2010,2009-10-25 00:00:00,662339,8611,8674,4,0,1.44,4.0,6.5
4214,13604,13274,13274,2009/2010,2009-10-25 00:00:00,662343,8525,10228,4,1,2.7,3.3,2.38
4215,13605,13274,13274,2009/2010,2009-10-25 00:00:00,662344,8464,8640,0,4,6.0,3.4,1.57
4216,13606,13274,13274,2009/2010,2009-10-25 00:00:00,662345,10229,8593,2,4,2.8,3.3,2.3
4219,18107,17642,17642,2009/2010,2009-10-25 00:00:00,686211,10238,6421,1,0,2.75,3.0,2.7
4220,18110,17642,17642,2009/2010,2009-10-25 00:00:00,686214,9773,10215,3,2,1.17,6.5,17.0
4221,18112,17642,17642,2009/2010,2009-10-25 00:00:00,686216,10212,6403,3,1,1.8,3.4,4.75
4222,20145,19694,19694,2009/2010,2009-10-25 00:00:00,658780,8429,9925,1,2,10.0,5.25,1.29
